source,destination,avg_distance,weekday,hour,icon,predict
North End,Theatre District,1.487691781,Thursday,17,fog,3
North End,Theatre District,1.487691781,Thursday,17,partly-cloudy-day,2
North End,Theatre District,1.487691781,Thursday,17,clear-day,2
North End,Theatre District,1.487691781,Thursday,17,rain,2
North End,Theatre District,1.487691781,Thursday,17,cloudy,2
North End,Theatre District,1.487691781,Thursday,18,fog,3
North End,Theatre District,1.487691781,Thursday,18,partly-cloudy-day,2
North End,Theatre District,1.487691781,Thursday,18,clear-day,2
North End,Theatre District,1.487691781,Thursday,18,rain,2
North End,Theatre District,1.487691781,Thursday,18,cloudy,2
North End,Theatre District,1.487691781,Thursday,19,fog,3
North End,Theatre District,1.487691781,Thursday,19,partly-cloudy-day,2
North End,Theatre District,1.487691781,Thursday,19,clear-day,2
North End,Theatre District,1.487691781,Thursday,19,rain,2
North End,Theatre District,1.487691781,Thursday,19,cloudy,2
North End,Theatre District,1.487691781,Thursday,20,fog,3
North End,Theatre District,1.487691781,Thursday,20,partly-cloudy-day,2
North End,Theatre District,1.487691781,Thursday,20,clear-day,2
North End,Theatre District,1.487691781,Thursday,20,rain,2
North End,Theatre District,1.487691781,Thursday,20,cloudy,2
North End,Theatre District,1.487691781,Thursday,21,fog,3
North End,Theatre District,1.487691781,Thursday,21,partly-cloudy-day,2
North End,Theatre District,1.487691781,Thursday,21,clear-day,2
North End,Theatre District,1.487691781,Thursday,21,rain,2
North End,Theatre District,1.487691781,Thursday,21,cloudy,2
North End,Theatre District,1.487691781,Thursday,22,fog,3
North End,Theatre District,1.487691781,Thursday,22,partly-cloudy-day,2
North End,Theatre District,1.487691781,Thursday,22,clear-day,2
North End,Theatre District,1.487691781,Thursday,22,rain,2
North End,Theatre District,1.487691781,Thursday,22,cloudy,2
North End,Theatre District,1.487691781,Thursday,23,fog,3
North End,Theatre District,1.487691781,Thursday,23,partly-cloudy-day,2
North End,Theatre District,1.487691781,Thursday,23,clear-day,2
North End,Theatre District,1.487691781,Thursday,23,rain,2
North End,Theatre District,1.487691781,Thursday,23,cloudy,2
North End,Theatre District,1.487691781,Friday,0,fog,3
North End,Theatre District,1.487691781,Friday,0,partly-cloudy-day,3
North End,Theatre District,1.487691781,Friday,0,clear-day,3
North End,Theatre District,1.487691781,Friday,0,rain,3
North End,Theatre District,1.487691781,Friday,0,cloudy,3
North End,Theatre District,1.487691781,Friday,1,fog,3
North End,Theatre District,1.487691781,Friday,1,partly-cloudy-day,3
North End,Theatre District,1.487691781,Friday,1,clear-day,3
North End,Theatre District,1.487691781,Friday,1,rain,3
North End,Theatre District,1.487691781,Friday,1,cloudy,3
North End,Theatre District,1.487691781,Friday,2,fog,3
North End,Theatre District,1.487691781,Friday,2,partly-cloudy-day,3
North End,Theatre District,1.487691781,Friday,2,clear-day,1
North End,Theatre District,1.487691781,Friday,2,rain,3
North End,Theatre District,1.487691781,Friday,2,cloudy,3
North End,Theatre District,1.487691781,Friday,3,fog,3
North End,Theatre District,1.487691781,Friday,3,partly-cloudy-day,1
North End,Theatre District,1.487691781,Friday,3,clear-day,1
North End,Theatre District,1.487691781,Friday,3,rain,1
North End,Theatre District,1.487691781,Friday,3,cloudy,1
North End,Theatre District,1.487691781,Friday,4,fog,3
North End,Theatre District,1.487691781,Friday,4,partly-cloudy-day,1
North End,Theatre District,1.487691781,Friday,4,clear-day,1
North End,Theatre District,1.487691781,Friday,4,rain,2
North End,Theatre District,1.487691781,Friday,4,cloudy,3
North End,Theatre District,1.487691781,Friday,5,fog,3
North End,Theatre District,1.487691781,Friday,5,partly-cloudy-day,1
North End,Theatre District,1.487691781,Friday,5,clear-day,1
North End,Theatre District,1.487691781,Friday,5,rain,2
North End,Theatre District,1.487691781,Friday,5,cloudy,3
North End,Theatre District,1.487691781,Friday,6,fog,3
North End,Theatre District,1.487691781,Friday,6,partly-cloudy-day,3
North End,Theatre District,1.487691781,Friday,6,clear-day,1
North End,Theatre District,1.487691781,Friday,6,rain,2
North End,Theatre District,1.487691781,Friday,6,cloudy,3
North End,Theatre District,1.487691781,Friday,7,fog,3
North End,Theatre District,1.487691781,Friday,7,partly-cloudy-day,3
North End,Theatre District,1.487691781,Friday,7,clear-day,1
North End,Theatre District,1.487691781,Friday,7,rain,2
North End,Theatre District,1.487691781,Friday,7,cloudy,3
North End,Theatre District,1.487691781,Friday,8,fog,3
North End,Theatre District,1.487691781,Friday,8,partly-cloudy-day,3
North End,Theatre District,1.487691781,Friday,8,clear-day,1
North End,Theatre District,1.487691781,Friday,8,rain,2
North End,Theatre District,1.487691781,Friday,8,cloudy,3
North End,Theatre District,1.487691781,Friday,9,fog,3
North End,Theatre District,1.487691781,Friday,9,partly-cloudy-day,3
North End,Theatre District,1.487691781,Friday,9,clear-day,1
North End,Theatre District,1.487691781,Friday,9,rain,2
North End,Theatre District,1.487691781,Friday,9,cloudy,3
North End,Theatre District,1.487691781,Friday,10,fog,3
North End,Theatre District,1.487691781,Friday,10,partly-cloudy-day,3
North End,Theatre District,1.487691781,Friday,10,clear-day,1
North End,Theatre District,1.487691781,Friday,10,rain,2
North End,Theatre District,1.487691781,Friday,10,cloudy,3
North End,Theatre District,1.487691781,Friday,11,fog,3
North End,Theatre District,1.487691781,Friday,11,partly-cloudy-day,3
North End,Theatre District,1.487691781,Friday,11,clear-day,1
North End,Theatre District,1.487691781,Friday,11,rain,2
North End,Theatre District,1.487691781,Friday,11,cloudy,3
North End,Theatre District,1.487691781,Friday,12,fog,3
North End,Theatre District,1.487691781,Friday,12,partly-cloudy-day,3
North End,Theatre District,1.487691781,Friday,12,clear-day,1
North End,Theatre District,1.487691781,Friday,12,rain,2
North End,Theatre District,1.487691781,Friday,12,cloudy,3
North End,Theatre District,1.487691781,Friday,13,fog,3
North End,Theatre District,1.487691781,Friday,13,partly-cloudy-day,3
North End,Theatre District,1.487691781,Friday,13,clear-day,1
North End,Theatre District,1.487691781,Friday,13,rain,2
North End,Theatre District,1.487691781,Friday,13,cloudy,3
North End,Theatre District,1.487691781,Friday,14,fog,3
North End,Theatre District,1.487691781,Friday,14,partly-cloudy-day,3
North End,Theatre District,1.487691781,Friday,14,clear-day,1
North End,Theatre District,1.487691781,Friday,14,rain,2
North End,Theatre District,1.487691781,Friday,14,cloudy,3
North End,Theatre District,1.487691781,Friday,15,fog,3
North End,Theatre District,1.487691781,Friday,15,partly-cloudy-day,3
North End,Theatre District,1.487691781,Friday,15,clear-day,1
North End,Theatre District,1.487691781,Friday,15,rain,2
North End,Theatre District,1.487691781,Friday,15,cloudy,3
North End,Theatre District,1.487691781,Friday,16,fog,3
North End,Theatre District,1.487691781,Friday,16,partly-cloudy-day,3
North End,Theatre District,1.487691781,Friday,16,clear-day,1
North End,Theatre District,1.487691781,Friday,16,rain,2
North End,Theatre District,1.487691781,Friday,16,cloudy,3
North End,Theatre District,1.487691781,Friday,17,fog,3
North End,Theatre District,1.487691781,Friday,17,partly-cloudy-day,3
North End,Theatre District,1.487691781,Friday,17,clear-day,1
North End,Theatre District,1.487691781,Friday,17,rain,2
North End,Theatre District,1.487691781,Friday,17,cloudy,3
North End,Theatre District,1.487691781,Friday,18,fog,3
North End,Theatre District,1.487691781,Friday,18,partly-cloudy-day,3
North End,Theatre District,1.487691781,Friday,18,clear-day,1
North End,Theatre District,1.487691781,Friday,18,rain,2
North End,Theatre District,1.487691781,Friday,18,cloudy,3
North End,Theatre District,1.487691781,Friday,19,fog,3
North End,Theatre District,1.487691781,Friday,19,partly-cloudy-day,3
North End,Theatre District,1.487691781,Friday,19,clear-day,1
North End,Theatre District,1.487691781,Friday,19,rain,2
North End,Theatre District,1.487691781,Friday,19,cloudy,3
North End,Theatre District,1.487691781,Friday,20,fog,3
North End,Theatre District,1.487691781,Friday,20,partly-cloudy-day,3
North End,Theatre District,1.487691781,Friday,20,clear-day,1
North End,Theatre District,1.487691781,Friday,20,rain,2
North End,Theatre District,1.487691781,Friday,20,cloudy,3
North End,Theatre District,1.487691781,Friday,21,fog,3
North End,Theatre District,1.487691781,Friday,21,partly-cloudy-day,3
North End,Theatre District,1.487691781,Friday,21,clear-day,1
North End,Theatre District,1.487691781,Friday,21,rain,2
North End,Theatre District,1.487691781,Friday,21,cloudy,3
North End,Theatre District,1.487691781,Friday,22,fog,3
North End,Theatre District,1.487691781,Friday,22,partly-cloudy-day,3
North End,Theatre District,1.487691781,Friday,22,clear-day,1
North End,Theatre District,1.487691781,Friday,22,rain,2
North End,Theatre District,1.487691781,Friday,22,cloudy,3
North End,Theatre District,1.487691781,Friday,23,fog,3
North End,Theatre District,1.487691781,Friday,23,partly-cloudy-day,3
North End,Theatre District,1.487691781,Friday,23,clear-day,1
North End,Theatre District,1.487691781,Friday,23,rain,2
North End,Theatre District,1.487691781,Friday,23,cloudy,3
North End,Theatre District,1.487691781,Saturday,0,fog,3
North End,Theatre District,1.487691781,Saturday,0,partly-cloudy-day,3
North End,Theatre District,1.487691781,Saturday,0,clear-day,1
North End,Theatre District,1.487691781,Saturday,0,rain,3
North End,Theatre District,1.487691781,Saturday,0,cloudy,2
North End,Theatre District,1.487691781,Saturday,1,fog,3
North End,Theatre District,1.487691781,Saturday,1,partly-cloudy-day,3
North End,Theatre District,1.487691781,Saturday,1,clear-day,3
North End,Theatre District,1.487691781,Saturday,1,rain,3
North End,Theatre District,1.487691781,Saturday,1,cloudy,3
North End,Theatre District,1.487691781,Saturday,2,fog,3
North End,Theatre District,1.487691781,Saturday,2,partly-cloudy-day,3
North End,Theatre District,1.487691781,Saturday,2,clear-day,1
North End,Theatre District,1.487691781,Saturday,2,rain,3
North End,Theatre District,1.487691781,Saturday,2,cloudy,3
North End,Theatre District,1.487691781,Saturday,3,fog,3
North End,Theatre District,1.487691781,Saturday,3,partly-cloudy-day,3
North End,Theatre District,1.487691781,Saturday,3,clear-day,1
North End,Theatre District,1.487691781,Saturday,3,rain,3
North End,Theatre District,1.487691781,Saturday,3,cloudy,3
North End,Theatre District,1.487691781,Saturday,4,fog,3
North End,Theatre District,1.487691781,Saturday,4,partly-cloudy-day,1
North End,Theatre District,1.487691781,Saturday,4,clear-day,1
North End,Theatre District,1.487691781,Saturday,4,rain,2
North End,Theatre District,1.487691781,Saturday,4,cloudy,3
North End,Theatre District,1.487691781,Saturday,5,fog,3
North End,Theatre District,1.487691781,Saturday,5,partly-cloudy-day,2
North End,Theatre District,1.487691781,Saturday,5,clear-day,1
North End,Theatre District,1.487691781,Saturday,5,rain,2
North End,Theatre District,1.487691781,Saturday,5,cloudy,3
North End,Theatre District,1.487691781,Saturday,6,fog,3
North End,Theatre District,1.487691781,Saturday,6,partly-cloudy-day,3
North End,Theatre District,1.487691781,Saturday,6,clear-day,3
North End,Theatre District,1.487691781,Saturday,6,rain,2
North End,Theatre District,1.487691781,Saturday,6,cloudy,3
North End,Theatre District,1.487691781,Saturday,7,fog,3
North End,Theatre District,1.487691781,Saturday,7,partly-cloudy-day,3
North End,Theatre District,1.487691781,Saturday,7,clear-day,3
North End,Theatre District,1.487691781,Saturday,7,rain,2
North End,Theatre District,1.487691781,Saturday,7,cloudy,3
North End,Theatre District,1.487691781,Saturday,8,fog,3
North End,Theatre District,1.487691781,Saturday,8,partly-cloudy-day,3
North End,Theatre District,1.487691781,Saturday,8,clear-day,3
North End,Theatre District,1.487691781,Saturday,8,rain,2
North End,Theatre District,1.487691781,Saturday,8,cloudy,3
North End,Theatre District,1.487691781,Saturday,9,fog,3
North End,Theatre District,1.487691781,Saturday,9,partly-cloudy-day,3
North End,Theatre District,1.487691781,Saturday,9,clear-day,3
North End,Theatre District,1.487691781,Saturday,9,rain,2
North End,Theatre District,1.487691781,Saturday,9,cloudy,3
North End,Theatre District,1.487691781,Saturday,10,fog,3
North End,Theatre District,1.487691781,Saturday,10,partly-cloudy-day,3
North End,Theatre District,1.487691781,Saturday,10,clear-day,3
North End,Theatre District,1.487691781,Saturday,10,rain,2
North End,Theatre District,1.487691781,Saturday,10,cloudy,3
North End,Theatre District,1.487691781,Saturday,11,fog,3
North End,Theatre District,1.487691781,Saturday,11,partly-cloudy-day,3
North End,Theatre District,1.487691781,Saturday,11,clear-day,3
North End,Theatre District,1.487691781,Saturday,11,rain,2
North End,Theatre District,1.487691781,Saturday,11,cloudy,3
North End,Theatre District,1.487691781,Saturday,12,fog,3
North End,Theatre District,1.487691781,Saturday,12,partly-cloudy-day,3
North End,Theatre District,1.487691781,Saturday,12,clear-day,3
North End,Theatre District,1.487691781,Saturday,12,rain,2
North End,Theatre District,1.487691781,Saturday,12,cloudy,3
North End,Theatre District,1.487691781,Saturday,13,fog,3
North End,Theatre District,1.487691781,Saturday,13,partly-cloudy-day,3
North End,Theatre District,1.487691781,Saturday,13,clear-day,3
North End,Theatre District,1.487691781,Saturday,13,rain,2
North End,Theatre District,1.487691781,Saturday,13,cloudy,3
North End,Theatre District,1.487691781,Saturday,14,fog,3
North End,Theatre District,1.487691781,Saturday,14,partly-cloudy-day,3
North End,Theatre District,1.487691781,Saturday,14,clear-day,3
North End,Theatre District,1.487691781,Saturday,14,rain,2
North End,Theatre District,1.487691781,Saturday,14,cloudy,3
North End,Theatre District,1.487691781,Saturday,15,fog,3
North End,Theatre District,1.487691781,Saturday,15,partly-cloudy-day,3
North End,Theatre District,1.487691781,Saturday,15,clear-day,3
North End,Theatre District,1.487691781,Saturday,15,rain,2
North End,Theatre District,1.487691781,Saturday,15,cloudy,3
North End,Theatre District,1.487691781,Saturday,16,fog,3
North End,Theatre District,1.487691781,Saturday,16,partly-cloudy-day,3
North End,Theatre District,1.487691781,Saturday,16,clear-day,3
North End,Theatre District,1.487691781,Saturday,16,rain,2
North End,Theatre District,1.487691781,Saturday,16,cloudy,3
North End,Theatre District,1.487691781,Saturday,17,fog,3
North End,Theatre District,1.487691781,Saturday,17,partly-cloudy-day,3
North End,Theatre District,1.487691781,Saturday,17,clear-day,3
North End,Theatre District,1.487691781,Saturday,17,rain,2
North End,Theatre District,1.487691781,Saturday,17,cloudy,3
North End,Theatre District,1.487691781,Saturday,18,fog,3
North End,Theatre District,1.487691781,Saturday,18,partly-cloudy-day,3
North End,Theatre District,1.487691781,Saturday,18,clear-day,3
North End,Theatre District,1.487691781,Saturday,18,rain,2
North End,Theatre District,1.487691781,Saturday,18,cloudy,3
North End,Theatre District,1.487691781,Saturday,19,fog,3
North End,Theatre District,1.487691781,Saturday,19,partly-cloudy-day,3
North End,Theatre District,1.487691781,Saturday,19,clear-day,3
North End,Theatre District,1.487691781,Saturday,19,rain,2
North End,Theatre District,1.487691781,Saturday,19,cloudy,3
North End,Theatre District,1.487691781,Saturday,20,fog,3
North End,Theatre District,1.487691781,Saturday,20,partly-cloudy-day,3
North End,Theatre District,1.487691781,Saturday,20,clear-day,3
North End,Theatre District,1.487691781,Saturday,20,rain,2
North End,Theatre District,1.487691781,Saturday,20,cloudy,3
North End,Theatre District,1.487691781,Saturday,21,fog,3
North End,Theatre District,1.487691781,Saturday,21,partly-cloudy-day,3
North End,Theatre District,1.487691781,Saturday,21,clear-day,3
North End,Theatre District,1.487691781,Saturday,21,rain,2
North End,Theatre District,1.487691781,Saturday,21,cloudy,3
North End,Theatre District,1.487691781,Saturday,22,fog,3
North End,Theatre District,1.487691781,Saturday,22,partly-cloudy-day,3
North End,Theatre District,1.487691781,Saturday,22,clear-day,3
North End,Theatre District,1.487691781,Saturday,22,rain,2
North End,Theatre District,1.487691781,Saturday,22,cloudy,3
North End,Theatre District,1.487691781,Saturday,23,fog,3
North End,Theatre District,1.487691781,Saturday,23,partly-cloudy-day,3
North End,Theatre District,1.487691781,Saturday,23,clear-day,3
North End,Theatre District,1.487691781,Saturday,23,rain,2
North End,Theatre District,1.487691781,Saturday,23,cloudy,3
North End,Theatre District,1.487691781,Sunday,0,fog,2
North End,Theatre District,1.487691781,Sunday,0,partly-cloudy-day,2
North End,Theatre District,1.487691781,Sunday,0,clear-day,3
North End,Theatre District,1.487691781,Sunday,0,rain,3
North End,Theatre District,1.487691781,Sunday,0,cloudy,2
North End,Theatre District,1.487691781,Sunday,1,fog,3
North End,Theatre District,1.487691781,Sunday,1,partly-cloudy-day,3
North End,Theatre District,1.487691781,Sunday,1,clear-day,3
North End,Theatre District,1.487691781,Sunday,1,rain,2
North End,Theatre District,1.487691781,Sunday,1,cloudy,3
North End,Theatre District,1.487691781,Sunday,2,fog,3
North End,Theatre District,1.487691781,Sunday,2,partly-cloudy-day,3
North End,Theatre District,1.487691781,Sunday,2,clear-day,1
North End,Theatre District,1.487691781,Sunday,2,rain,3
North End,Theatre District,1.487691781,Sunday,2,cloudy,3
North End,Theatre District,1.487691781,Sunday,3,fog,3
North End,Theatre District,1.487691781,Sunday,3,partly-cloudy-day,3
North End,Theatre District,1.487691781,Sunday,3,clear-day,1
North End,Theatre District,1.487691781,Sunday,3,rain,3
North End,Theatre District,1.487691781,Sunday,3,cloudy,3
North End,Theatre District,1.487691781,Sunday,4,fog,3
North End,Theatre District,1.487691781,Sunday,4,partly-cloudy-day,2
North End,Theatre District,1.487691781,Sunday,4,clear-day,1
North End,Theatre District,1.487691781,Sunday,4,rain,2
North End,Theatre District,1.487691781,Sunday,4,cloudy,3
North End,Theatre District,1.487691781,Sunday,5,fog,3
North End,Theatre District,1.487691781,Sunday,5,partly-cloudy-day,2
North End,Theatre District,1.487691781,Sunday,5,clear-day,1
North End,Theatre District,1.487691781,Sunday,5,rain,2
North End,Theatre District,1.487691781,Sunday,5,cloudy,2
North End,Theatre District,1.487691781,Sunday,6,fog,3
North End,Theatre District,1.487691781,Sunday,6,partly-cloudy-day,3
North End,Theatre District,1.487691781,Sunday,6,clear-day,2
North End,Theatre District,1.487691781,Sunday,6,rain,2
North End,Theatre District,1.487691781,Sunday,6,cloudy,3
North End,Theatre District,1.487691781,Sunday,7,fog,3
North End,Theatre District,1.487691781,Sunday,7,partly-cloudy-day,3
North End,Theatre District,1.487691781,Sunday,7,clear-day,2
North End,Theatre District,1.487691781,Sunday,7,rain,2
North End,Theatre District,1.487691781,Sunday,7,cloudy,3
North End,Theatre District,1.487691781,Sunday,8,fog,3
North End,Theatre District,1.487691781,Sunday,8,partly-cloudy-day,3
North End,Theatre District,1.487691781,Sunday,8,clear-day,2
North End,Theatre District,1.487691781,Sunday,8,rain,2
North End,Theatre District,1.487691781,Sunday,8,cloudy,3
North End,Theatre District,1.487691781,Sunday,9,fog,3
North End,Theatre District,1.487691781,Sunday,9,partly-cloudy-day,3
North End,Theatre District,1.487691781,Sunday,9,clear-day,2
North End,Theatre District,1.487691781,Sunday,9,rain,2
North End,Theatre District,1.487691781,Sunday,9,cloudy,3
North End,Theatre District,1.487691781,Sunday,10,fog,3
North End,Theatre District,1.487691781,Sunday,10,partly-cloudy-day,3
North End,Theatre District,1.487691781,Sunday,10,clear-day,2
North End,Theatre District,1.487691781,Sunday,10,rain,2
North End,Theatre District,1.487691781,Sunday,10,cloudy,3
North End,Theatre District,1.487691781,Sunday,11,fog,3
North End,Theatre District,1.487691781,Sunday,11,partly-cloudy-day,3
North End,Theatre District,1.487691781,Sunday,11,clear-day,2
North End,Theatre District,1.487691781,Sunday,11,rain,2
North End,Theatre District,1.487691781,Sunday,11,cloudy,3
North End,Theatre District,1.487691781,Sunday,12,fog,3
North End,Theatre District,1.487691781,Sunday,12,partly-cloudy-day,3
North End,Theatre District,1.487691781,Sunday,12,clear-day,2
North End,Theatre District,1.487691781,Sunday,12,rain,2
North End,Theatre District,1.487691781,Sunday,12,cloudy,3
North End,Theatre District,1.487691781,Sunday,13,fog,3
North End,Theatre District,1.487691781,Sunday,13,partly-cloudy-day,3
North End,Theatre District,1.487691781,Sunday,13,clear-day,2
North End,Theatre District,1.487691781,Sunday,13,rain,2
North End,Theatre District,1.487691781,Sunday,13,cloudy,3
North End,Theatre District,1.487691781,Sunday,14,fog,3
North End,Theatre District,1.487691781,Sunday,14,partly-cloudy-day,3
North End,Theatre District,1.487691781,Sunday,14,clear-day,2
North End,Theatre District,1.487691781,Sunday,14,rain,2
North End,Theatre District,1.487691781,Sunday,14,cloudy,3
North End,Theatre District,1.487691781,Sunday,15,fog,3
North End,Theatre District,1.487691781,Sunday,15,partly-cloudy-day,3
North End,Theatre District,1.487691781,Sunday,15,clear-day,2
North End,Theatre District,1.487691781,Sunday,15,rain,2
North End,Theatre District,1.487691781,Sunday,15,cloudy,3
North End,Theatre District,1.487691781,Sunday,16,fog,3
North End,Theatre District,1.487691781,Sunday,16,partly-cloudy-day,3
North End,Theatre District,1.487691781,Sunday,16,clear-day,2
North End,Theatre District,1.487691781,Sunday,16,rain,2
North End,Theatre District,1.487691781,Sunday,16,cloudy,3
North End,Theatre District,1.487691781,Sunday,17,fog,3
North End,Theatre District,1.487691781,Sunday,17,partly-cloudy-day,3
North End,Theatre District,1.487691781,Sunday,17,clear-day,2
North End,Theatre District,1.487691781,Sunday,17,rain,2
North End,Theatre District,1.487691781,Sunday,17,cloudy,3
North End,Theatre District,1.487691781,Sunday,18,fog,3
North End,Theatre District,1.487691781,Sunday,18,partly-cloudy-day,3
North End,Theatre District,1.487691781,Sunday,18,clear-day,2
North End,Theatre District,1.487691781,Sunday,18,rain,2
North End,Theatre District,1.487691781,Sunday,18,cloudy,3
North End,Theatre District,1.487691781,Sunday,19,fog,3
North End,Theatre District,1.487691781,Sunday,19,partly-cloudy-day,3
North End,Theatre District,1.487691781,Sunday,19,clear-day,2
North End,Theatre District,1.487691781,Sunday,19,rain,2
North End,Theatre District,1.487691781,Sunday,19,cloudy,3
North End,Theatre District,1.487691781,Sunday,20,fog,3
North End,Theatre District,1.487691781,Sunday,20,partly-cloudy-day,3
North End,Theatre District,1.487691781,Sunday,20,clear-day,2
North End,Theatre District,1.487691781,Sunday,20,rain,2
North End,Theatre District,1.487691781,Sunday,20,cloudy,3
North End,Theatre District,1.487691781,Sunday,21,fog,3
North End,Theatre District,1.487691781,Sunday,21,partly-cloudy-day,3
North End,Theatre District,1.487691781,Sunday,21,clear-day,2
North End,Theatre District,1.487691781,Sunday,21,rain,2
North End,Theatre District,1.487691781,Sunday,21,cloudy,3
North End,Theatre District,1.487691781,Sunday,22,fog,3
North End,Theatre District,1.487691781,Sunday,22,partly-cloudy-day,3
North End,Theatre District,1.487691781,Sunday,22,clear-day,2
North End,Theatre District,1.487691781,Sunday,22,rain,2
North End,Theatre District,1.487691781,Sunday,22,cloudy,3
North End,Theatre District,1.487691781,Sunday,23,fog,3
North End,Theatre District,1.487691781,Sunday,23,partly-cloudy-day,3
North End,Theatre District,1.487691781,Sunday,23,clear-day,2
North End,Theatre District,1.487691781,Sunday,23,rain,2
North End,Theatre District,1.487691781,Sunday,23,cloudy,3
North End,Beacon Hill,1.894545455,Monday,0,fog,3
North End,Beacon Hill,1.894545455,Monday,0,partly-cloudy-day,1
North End,Beacon Hill,1.894545455,Monday,0,clear-day,1
North End,Beacon Hill,1.894545455,Monday,0,rain,1
North End,Beacon Hill,1.894545455,Monday,0,cloudy,1
North End,Beacon Hill,1.894545455,Monday,1,fog,1
North End,Beacon Hill,1.894545455,Monday,1,partly-cloudy-day,1
North End,Beacon Hill,1.894545455,Monday,1,clear-day,1
North End,Beacon Hill,1.894545455,Monday,1,rain,1
North End,Beacon Hill,1.894545455,Monday,1,cloudy,2
North End,Beacon Hill,1.894545455,Monday,2,fog,2
North End,Beacon Hill,1.894545455,Monday,2,partly-cloudy-day,2
North End,Beacon Hill,1.894545455,Monday,2,clear-day,1
North End,Beacon Hill,1.894545455,Monday,2,rain,2
North End,Beacon Hill,1.894545455,Monday,2,cloudy,1
North End,Beacon Hill,1.894545455,Monday,3,fog,3
North End,Beacon Hill,1.894545455,Monday,3,partly-cloudy-day,1
North End,Beacon Hill,1.894545455,Monday,3,clear-day,1
North End,Beacon Hill,1.894545455,Monday,3,rain,1
North End,Beacon Hill,1.894545455,Monday,3,cloudy,1
North End,Beacon Hill,1.894545455,Monday,4,fog,1
North End,Beacon Hill,1.894545455,Monday,4,partly-cloudy-day,2
North End,Beacon Hill,1.894545455,Monday,4,clear-day,1
North End,Beacon Hill,1.894545455,Monday,4,rain,1
North End,Beacon Hill,1.894545455,Monday,4,cloudy,1
North End,Beacon Hill,1.894545455,Monday,5,fog,1
North End,Beacon Hill,1.894545455,Monday,5,partly-cloudy-day,2
North End,Beacon Hill,1.894545455,Monday,5,clear-day,1
North End,Beacon Hill,1.894545455,Monday,5,rain,1
North End,Beacon Hill,1.894545455,Monday,5,cloudy,1
North End,Beacon Hill,1.894545455,Monday,6,fog,1
North End,Beacon Hill,1.894545455,Monday,6,partly-cloudy-day,1
North End,Beacon Hill,1.894545455,Monday,6,clear-day,1
North End,Beacon Hill,1.894545455,Monday,6,rain,1
North End,Beacon Hill,1.894545455,Monday,6,cloudy,1
North End,Beacon Hill,1.894545455,Monday,7,fog,1
North End,Beacon Hill,1.894545455,Monday,7,partly-cloudy-day,1
North End,Beacon Hill,1.894545455,Monday,7,clear-day,1
North End,Beacon Hill,1.894545455,Monday,7,rain,1
North End,Beacon Hill,1.894545455,Monday,7,cloudy,1
North End,Beacon Hill,1.894545455,Monday,8,fog,1
North End,Beacon Hill,1.894545455,Monday,8,partly-cloudy-day,1
North End,Beacon Hill,1.894545455,Monday,8,clear-day,1
North End,Beacon Hill,1.894545455,Monday,8,rain,1
North End,Beacon Hill,1.894545455,Monday,8,cloudy,1
North End,Beacon Hill,1.894545455,Monday,9,fog,1
North End,Beacon Hill,1.894545455,Monday,9,partly-cloudy-day,1
North End,Beacon Hill,1.894545455,Monday,9,clear-day,1
North End,Beacon Hill,1.894545455,Monday,9,rain,1
North End,Beacon Hill,1.894545455,Monday,9,cloudy,1
North End,Beacon Hill,1.894545455,Monday,10,fog,1
North End,Beacon Hill,1.894545455,Monday,10,partly-cloudy-day,1
North End,Beacon Hill,1.894545455,Monday,10,clear-day,1
North End,Beacon Hill,1.894545455,Monday,10,rain,1
North End,Beacon Hill,1.894545455,Monday,10,cloudy,1
North End,Beacon Hill,1.894545455,Monday,11,fog,1
North End,Beacon Hill,1.894545455,Monday,11,partly-cloudy-day,1
North End,Beacon Hill,1.894545455,Monday,11,clear-day,1
North End,Beacon Hill,1.894545455,Monday,11,rain,1
North End,Beacon Hill,1.894545455,Monday,11,cloudy,1
North End,Beacon Hill,1.894545455,Monday,12,fog,1
North End,Beacon Hill,1.894545455,Monday,12,partly-cloudy-day,1
North End,Beacon Hill,1.894545455,Monday,12,clear-day,1
North End,Beacon Hill,1.894545455,Monday,12,rain,1
North End,Beacon Hill,1.894545455,Monday,12,cloudy,1
North End,Beacon Hill,1.894545455,Monday,13,fog,1
North End,Beacon Hill,1.894545455,Monday,13,partly-cloudy-day,1
North End,Beacon Hill,1.894545455,Monday,13,clear-day,1
North End,Beacon Hill,1.894545455,Monday,13,rain,1
North End,Beacon Hill,1.894545455,Monday,13,cloudy,1
North End,Beacon Hill,1.894545455,Monday,14,fog,1
North End,Beacon Hill,1.894545455,Monday,14,partly-cloudy-day,1
North End,Beacon Hill,1.894545455,Monday,14,clear-day,1
North End,Beacon Hill,1.894545455,Monday,14,rain,1
North End,Beacon Hill,1.894545455,Monday,14,cloudy,1
North End,Beacon Hill,1.894545455,Monday,15,fog,1
North End,Beacon Hill,1.894545455,Monday,15,partly-cloudy-day,1
North End,Beacon Hill,1.894545455,Monday,15,clear-day,1
North End,Beacon Hill,1.894545455,Monday,15,rain,1
North End,Beacon Hill,1.894545455,Monday,15,cloudy,1
North End,Beacon Hill,1.894545455,Monday,16,fog,1
North End,Beacon Hill,1.894545455,Monday,16,partly-cloudy-day,1
North End,Beacon Hill,1.894545455,Monday,16,clear-day,1
North End,Beacon Hill,1.894545455,Monday,16,rain,1
